year,state_abbr,state_name,population,violent_crime,property_crime,total_crime,homicide,rape_legacy,rape_legacy_cleaned,aggravated_assault,robbery,rape_revised,rape_revised_cleaned,burglary,larceny,motor_vehicle_theft,violent_crime_rate_100k,%violent_crime_100k,property_crime_rate_100k,%property_crime_100k,%total_crime_per_100k
2019,OK,Oklahoma,3960676,17279,113504,130783,275,,0,12258,2383,2363.0,2363,26820,73199,13485,436.2639105,0.4362639105,2865.773418,2.865773418,3.302037329
2023,OK,Oklahoma,4053824,16770,87097,103867,247,,0,12637,1510,2376.0,2376,18586,57816,10695,413.6834752,0.4136834752,2148.514588,2.148514588,2.562198063
2015,IN,Indiana,6612768,25373,171878,197251,370,1757.0,1757,15536,7081,2386.0,2386,34404,123940,13534,383.6971144,0.3836971144,2599.183882,2.599183882,2.982880996
2014,MO,Missouri,6063827,26882,176436,203318,404,1728.0,1728,18483,5592,2403.0,2403,35293,124769,16374,443.3173968,0.4433173968,2909.647653,2.909647653,3.35296505
2017,MN,Minnesota,5568155,13345,122430,135775,114,,0,7199,3627,2405.0,2405,18828,93602,10000,239.6664604,0.2396664604,2198.753447,2.198753447,2.438419907
2014,VA,Virginia,8328098,16522,161934,178456,350,1687.0,1687,9462,4294,2416.0,2416,23210,131001,7723,198.3886357,0.1983886357,1944.429568,1.944429568,2.142818204
2019,AR,Arkansas,3020985,17547,86029,103576,237,,0,13314,1576,2420.0,2420,17706,60843,7480,580.8370449,0.5808370449,2847.713577,2.847713577,3.428550622
2022,AR,Arkansas,3045637,19895,75176,95071,313,,0,15945,1212,2425.0,2425,14226,53261,7689,653.2295214,0.6532295214,2468.317794,2.468317794,3.121547315
2022,MN,Minnesota,5717184,16195,113019,129214,183,,0,10316,3270,2426.0,2426,12312,84169,16538,283.2688261,0.2832688261,1976.829852,1.976829852,2.260098678
2018,OK,Oklahoma,3940235,18701,114395,133096,215,,0,13250,2805,2431.0,2431,27178,73799,13418,474.6163617,0.4746163617,2903.253232,2.903253232,3.377869594
2014,NC,North Carolina,9940387,32718,285498,318216,498,1738.0,1738,21377,8411,2432.0,2432,79266,192609,13623,329.1421149,0.3291421149,2872.101458,2.872101458,3.201243573
2015,SC,South Carolina,4894834,24448,162830,187278,407,1717.0,1717,17652,3950,2439.0,2439,34942,114778,13110,499.4653547,0.4994653547,3326.568378,3.326568378,3.826033733
2021,IN,Indiana,6813532,22661,105814,128475,490,,0,16538,3189,2444.0,2444,14441,77079,14294,332.5881496,0.3325881496,1552.99777,1.55299777,1.885585919
2016,IN,Indiana,6634007,26516,168460,194976,431,1813.0,1813,16345,7291,2449.0,2449,33567,120454,14439,399.698101,0.399698101,2539.3401,2.5393401,2.939038201
2022,WI,Wisconsin,5892539,17889,80703,98592,322,,0,12765,2350,2452.0,2452,9137,58211,13355,303.5872991,0.3035872991,1369.579395,1.369579395,1.673166694
2021,AR,Arkansas,3028122,21271,76580,97851,334,,0,17194,1282,2461.0,2461,14662,53436,8482,702.4485803,0.7024485803,2528.960194,2.528960194,3.231408774
2018,MA,Massachusetts,6882635,23424,87658,111082,138,,0,16737,4084,2465.0,2465,14095,66968,6595,340.33477,0.34033477,1273.611052,1.273611052,1.613945822
2018,MN,Minnesota,5606249,12403,112186,124589,107,,0,6875,2946,2475.0,2475,16206,85849,10131,221.235268,0.221235268,2001.088428,2.001088428,2.222323696
2018,IN,Indiana,6695497,25009,146948,171957,418,,0,16368,5737,2486.0,2486,25894,105861,15193,373.5196954,0.3735196954,2194.728786,2.194728786,2.568248481
2016,SC,South Carolina,4959822,25137,161534,186671,358,1786.0,1786,18217,4071,2491.0,2491,33149,114455,13930,506.8125429,0.5068125429,3256.85075,3.25685075,3.763663293
2022,OK,Oklahoma,4019800,17166,94513,111679,280,,0,12734,1660,2492.0,2492,19684,62146,12683,427.036171,0.427036171,2351.186626,2.351186626,2.778222797
2019,MN,Minnesota,5640053,13395,117971,131366,127,,0,7614,3155,2499.0,2499,16026,90685,11260,237.4977682,0.2374977682,2091.664741,2.091664741,2.32916251
2015,VA,Virginia,8367587,16705,157803,174508,390,1767.0,1767,9357,4459,2499.0,2499,21542,128064,8197,199.6393942,0.1996393942,1885.884186,1.885884186,2.08552358
2013,TN,Tennessee,6497269,38063,207683,245746,335,1904.0,1904,27895,7333,2500.0,2500,51334,144443,11906,585.8307544,0.5858307544,3196.466084,3.196466084,3.782296839
2021,OK,Oklahoma,3991225,17483,104908,122391,304,,0,12865,1795,2519.0,2519,23937,65530,15441,438.0359413,0.4380359413,2628.466198,2.628466198,3.066502139
2013,NC,North Carolina,9848917,33587,305631,339218,463,1790.0,1790,21325,9275,2524.0,2524,90182,201043,14406,341.0222667,0.3410222667,3103.193986,3.103193986,3.444216252
2019,SC,South Carolina,5157702,26307,151970,178277,455,,0,19999,3325,2528.0,2528,27439,109366,15165,510.0527328,0.5100527328,2946.467245,2.946467245,3.456519977
2019,IN,Indiana,6731010,25006,131097,156103,373,,0,16745,5335,2553.0,2553,21586,95745,13766,371.504425,0.371504425,1947.657187,1.947657187,2.319161612
2016,MO,Missouri,6091176,31720,170661,202381,538,1884.0,1884,22049,6576,2557.0,2557,31716,120649,18296,520.7532995,0.5207532995,2801.774239,2.801774239,3.322527538
2015,MO,Missouri,6076204,30292,173788,204080,503,1858.0,1858,20833,6383,2573.0,2573,34029,122749,17010,498.5349406,0.4985349406,2860.14097,2.86014097,3.35867591
2017,SC,South Carolina,5021219,25412,160368,185780,380,,0,18572,3884,2576.0,2576,31165,114931,14272,506.0922457,0.5060922457,3193.806126,3.193806126,3.699898371
2015,NC,North Carolina,10035186,34734,275915,310649,517,1886.0,1886,22805,8821,2591.0,2591,74760,187732,13423,346.1221347,0.3461221347,2749.475695,2.749475695,3.095597829
2023,VA,Virginia,8715698,20589,144566,165155,520,,0,14191,3283,2595.0,2595,10665,118839,15062,236.2289285,0.2362289285,1658.685283,1.658685283,1.894914211
2014,TN,Tennessee,6547779,39989,200911,240900,369,1870.0,1870,29757,7268,2595.0,2595,46798,141464,12649,610.7261714,0.6107261714,3068.383951,3.068383951,3.679110123
2021,MN,Minnesota,5711471,17643,116831,134474,203,,0,10839,3999,2602.0,2602,14735,87732,14364,308.9046587,0.3089046587,2045.550087,2.045550087,2.354454746
2013,WA,Washington,6973742,20223,259139,279362,167,2072.0,2072,11623,5829,2604.0,2604,58487,172227,28425,289.9877856,0.2899877856,3715.924679,3.715924679,4.005912464
2017,IN,Indiana,6660082,26307,158932,185239,413,,0,16247,7035,2612.0,2612,29799,114395,14738,394.9951367,0.3949951367,2386.336985,2.386336985,2.781332122
2018,NC,North Carolina,10381615,36980,243323,280303,574,,0,26200,7573,2633.0,2633,57450,169376,16497,356.206621,0.356206621,2343.787551,2.343787551,2.699994172
2021,WI,Wisconsin,5880101,19134,90409,109543,332,,0,13467,2692,2643.0,2643,10467,61478,18464,325.4025739,0.3254025739,1537.541617,1.537541617,1.862944191
2017,GA,Georgia,10413055,37118,297651,334769,681,,0,23947,9844,2646.0,2646,55363,216252,26036,356.4563906,0.3564563906,2858.440679,2.858440679,3.214897069
2018,SC,South Carolina,5084156,25463,156330,181793,411,,0,18810,3592,2650.0,2650,29957,111427,14946,500.830423,0.500830423,3074.846641,3.074846641,3.575677064
2020,MO,Missouri,6151548,33385,155698,189083,723,,0,25426,4575,2661.0,2661,23300,108209,24189,542.7089246,0.5427089246,2531.037716,2.531037716,3.073746641
2020,WA,Washington,7693612,22596,210223,232819,301,,0,14435,5183,2677.0,2677,40167,142657,27399,293.6982005,0.2936982005,2732.435688,2.732435688,3.026133889
2023,TN,Tennessee,7126489,44769,168314,213083,703,,0,36293,5095,2678.0,2678,21145,115002,32167,628.2055582,0.6282055582,2361.808178,2.361808178,2.990013736
2020,TN,Tennessee,6886834,46328,171675,218003,663,,0,37412,5575,2678.0,2678,26479,124098,21098,672.7038869,0.6727038869,2492.80003,2.49280003,3.165503917
2017,MO,Missouri,6108612,32450,173380,205830,599,,0,22752,6362,2737.0,2737,30086,123356,19938,531.2172389,0.5312172389,2838.287978,2.838287978,3.369505217
2015,WA,Washington,7160290,20505,249474,269979,218,2006.0,2006,12059,5450,2778.0,2778,51114,171393,26967,286.3710827,0.2863710827,3484.132626,3.484132626,3.770503709
2014,WA,Washington,7063166,20185,261257,281442,178,1999.0,1999,11586,5641,2780.0,2780,55381,175317,30559,285.7783606,0.2857783606,3698.865353,3.698865353,3.984643714
2022,VA,Virginia,8683619,20624,148845,169469,641,,0,13832,3360,2791.0,2791,10944,123805,14096,237.5046625,0.2375046625,1714.089483,1.714089483,1.951594145
2018,GA,Georgia,10511131,35619,277803,313422,647,,0,23675,8499,2798.0,2798,46816,205631,25356,338.8693377,0.3388693377,2642.941088,2.642941088,2.981810426
2015,TN,Tennessee,6595056,40816,196047,236863,418,2032.0,2032,30098,7499,2801.0,2801,43753,139259,13035,618.8878457,0.6188878457,2972.635865,2.972635865,3.591523711
2016,TN,Tennessee,6649404,42459,191199,233658,495,2056.0,2056,31332,7829,2803.0,2803,40607,135353,15239,638.5384314,0.6385384314,2875.43064,2.87543064,3.513969072
2016,VA,Virginia,8414380,18495,157292,175787,482,2032.0,2032,10357,4826,2830.0,2830,20159,127285,9848,219.8022908,0.2198022908,1869.323705,1.869323705,2.089125996
2016,NC,North Carolina,10156689,37767,277765,315532,678,2086.0,2086,24906,9336,2847.0,2847,72082,190377,15306,371.8436195,0.3718436195,2734.798712,2.734798712,3.106642332
2021,VA,Virginia,8657365,19526,125478,145004,573,,0,13182,2920,2851.0,2851,10508,103506,11464,225.5420674,0.2255420674,1449.37865,1.44937865,1.674920718
2023,MO,Missouri,6196156,28419,129824,158243,564,,0,21698,3280,2877.0,2877,15563,84604,29657,458.655334,0.458655334,2095.234529,2.095234529,2.553889863
2022,TN,Tennessee,7051339,44944,164387,209331,647,,0,36559,4860,2878.0,2878,22819,115676,25892,637.3824886,0.6373824886,2331.287717,2.331287717,2.968670206
2013,GA,Georgia,9994759,37519,339808,377327,563,2022.0,2022,21361,12704,2891.0,2891,83459,229190,27159,375.3867402,0.3753867402,3399.861868,3.399861868,3.775248608
2019,VA,Virginia,8556642,17916,140944,158860,447,,0,11034,3520,2915.0,2915,13972,116656,10316,209.3812035,0.2093812035,1647.188231,1.647188231,1.856569435
2023,WA,Washington,7812880,27909,225535,253444,373,,0,18203,6416,2917.0,2917,37583,134730,53222,357.2178249,0.3572178249,2886.707591,2.886707591,3.243925415
2020,NC,North Carolina,10600823,44451,236026,280477,852,,0,33337,7340,2922.0,2922,49952,165554,20520,419.3165002,0.4193165002,2226.48751,2.22648751,2.64580401
2018,MO,Missouri,6121623,30696,162698,193394,599,,0,21956,5206,2935.0,2935,27345,115506,19847,501.4356487,0.5014356487,2657.759225,2.657759225,3.159194874
2019,TN,Tennessee,6830325,40908,181801,222709,515,,0,31286,6164,2943.0,2943,29969,132540,19292,598.9173282,0.5989173282,2661.674225,2.661674225,3.260591553
2013,CO,Colorado,5272086,16099,139974,156073,174,2198.0,2198,9826,3136,2963.0,2963,25075,102375,12524,305.3630005,0.3053630005,2655.002214,2.655002214,2.960365214
2019,GA,Georgia,10628020,34666,294817,329483,605,,0,23568,7488,3005.0,3005,37476,234850,22491,326.1755247,0.3261755247,2773.959778,2.773959778,3.100135303
2018,TN,Tennessee,6771631,42687,192897,235584,508,,0,31946,7222,3011.0,3011,33538,138710,20649,630.3798893,0.6303798893,2848.604716,2.848604716,3.478984605
2023,AZ,Arizona,7431344,30383,133532,163915,442,,0,22424,4504,3013.0,3013,17462,95603,20467,408.8493279,0.4088493279,1796.875505,1.796875505,2.205724833
2021,TN,Tennessee,6968351,46813,157193,204006,709,,0,38147,4940,3017.0,3017,23622,112838,20733,671.7945178,0.6717945178,2255.813463,2.255813463,2.927607981
2019,MO,Missouri,6140475,30680,163223,193903,576,,0,22090,4995,3019.0,3019,26617,115324,21282,499.6356145,0.4996356145,2658.14941,2.65814941,3.157785025
2017,VA,Virginia,8465207,17811,152515,170326,470,,0,9984,4331,3026.0,3026,18524,123812,10179,210.4024154,0.2104024154,1801.668878,1.801668878,2.012071294
2017,TN,Tennessee,6708794,43940,198028,241968,538,,0,32507,7867,3028.0,3028,38819,140636,18573,654.9612345,0.6549612345,2951.767486,2.951767486,3.606728721
2023,NC,North Carolina,10835491,42408,223737,266145,855,,0,32885,5617,3051.0,3051,38500,156871,28366,391.3805106,0.3913805106,2064.85336,2.06485336,2.456233871
2018,VA,Virginia,8501286,17357,142931,160288,417,,0,10258,3610,3072.0,3072,15659,116496,10776,204.1691104,0.2041691104,1681.286808,1.681286808,1.885455918
2014,CO,Colorado,5355588,16487,135789,152276,150,2236.0,2236,10211,3037,3089.0,3089,23502,99688,12599,307.8466828,0.3078466828,2535.463893,2.535463893,2.843310576
2021,WA,Washington,7740745,25987,234972,260959,331,,0,16818,5733,3105.0,3105,41322,158035,35615,335.7170402,0.3357170402,3035.521775,3.035521775,3.371238815
2015,AZ,Arizona,6817565,27968,207184,235152,306,2268.0,2268,18193,6360,3109.0,3109,38010,152388,16786,410.2344459,0.4102344459,3038.973592,3.038973592,3.449208038
2016,WA,Washington,7280934,22101,254994,277095,195,2302.0,2302,13124,5649,3133.0,3133,49249,173423,32322,303.5462209,0.3035462209,3502.215512,3.502215512,3.805761733
2014,GA,Georgia,10097132,38955,339146,378101,607,2209.0,2209,22415,12786,3147.0,3147,78029,233359,27758,385.802622,0.385802622,3358.834964,3.358834964,3.744637586
2013,AZ,Arizona,6634997,27576,223294,250870,355,2344.0,2344,17391,6656,3174.0,3174,48292,158036,16966,415.6143552,0.4156143552,3365.397151,3.365397151,3.781011506
2022,WA,Washington,7785786,29504,262437,291941,400,,0,19130,6766,3208.0,3208,43987,168550,49900,378.9469682,0.3789469682,3370.719411,3.370719411,3.749666379
2022,MO,Missouri,6177957,30541,146445,176986,631,,0,23275,3413,3222.0,3222,18566,97580,30299,494.3543634,0.4943543634,2370.443821,2.370443821,2.864798185
2023,PA,Pennsylvania,12961683,34534,204670,239204,861,,0,22187,8230,3256.0,3256,17896,152449,34325,266.4314503,0.2664314503,1579.038771,1.579038771,1.845470222
2015,GA,Georgia,10199398,38891,316013,354904,622,2343.0,2343,22467,12545,3257.0,3257,68149,220715,27149,381.3068183,0.3813068183,3098.34953,3.09834953,3.479656348
2020,AZ,Arizona,7421401,35980,165323,201303,513,,0,25993,6211,3263.0,3263,24488,122898,17937,484.8141207,0.4848141207,2227.652164,2.227652164,2.712466285
2014,AZ,Arizona,6728783,26422,213406,239828,311,2356.0,2356,16614,6225,3272.0,3272,43412,152683,17311,392.6713048,0.3926713048,3171.539341,3.171539341,3.564210646
2021,NC,North Carolina,10565885,44328,220527,264855,995,,0,34068,5970,3295.0,3295,42437,158194,19896,419.5389217,0.4195389217,2087.160706,2.087160706,2.506699628
2017,WA,Washington,7425432,22483,235206,257689,226,,0,13571,5386,3300.0,3300,43687,162154,29365,302.7837303,0.3027837303,3167.573281,3.167573281,3.470357011
2016,AZ,Arizona,6908642,32542,207317,239859,389,2461.0,2461,21804,7045,3304.0,3304,38216,150618,18483,471.0332363,0.4710332363,3000.835765,3.000835765,3.471869001
2021,AZ,Arizona,7264877,30922,153641,184563,485,,0,21849,5269,3319.0,3319,20717,115305,17619,425.6369378,0.4256369378,2114.846542,2.114846542,2.54048348
2015,CO,Colorado,5448819,17348,144044,161392,173,2422.0,2422,10532,3315,3328.0,3328,23490,104532,16022,318.3809189,0.3183809189,2643.582031,2.643582031,2.96196295
2022,NC,North Carolina,10698973,43361,221436,264797,871,,0,33295,5850,3345.0,3345,39702,160447,21287,405.2818901,0.4052818901,2069.693979,2.069693979,2.474975869
2019,NC,North Carolina,10501384,39773,251135,290908,653,,0,28056,7700,3364.0,3364,54033,178332,18770,378.7405546,0.3787405546,2391.446689,2.391446689,2.770187244
2016,GA,Georgia,10313620,40268,307305,347573,682,2436.0,2436,24091,12114,3381.0,3381,62715,218127,26463,390.4351721,0.3904351721,2979.60367,2.97960367,3.370038842
2020,GA,Georgia,10710017,42850,214988,257838,943,,0,31471,7016,3420.0,3420,31139,158343,25506,400.0927356,0.4000927356,2007.354423,2.007354423,2.407447159
2023,CO,Colorado,5877610,27859,169210,197069,314,,0,20299,3793,3453.0,3453,21079,109817,38314,473.9851742,0.4739851742,2878.89125,2.87889125,3.352876424
2021,MO,Missouri,6169823,32348,144792,177140,630,,0,24470,3782,3466.0,3466,19255,101171,24366,524.2938088,0.5242938088,2346.777209,2.346777209,2.871071018
2022,AZ,Arizona,7359197,32835,151613,184448,517,,0,23644,5197,3477.0,3477,19804,113373,18436,446.1763967,0.4461763967,2060.184012,2.060184012,2.506360409
2019,WA,Washington,7614024,23095,207539,230634,205,,0,14037,5356,3497.0,3497,34976,147778,24785,303.3218703,0.3033218703,2725.746596,2.725746596,3.029068466
2013,NY,New York,19695680,77563,358603,436166,644,2575.0,2575,46130,27241,3548.0,3548,56444,286676,15483,393.8071699,0.3938071699,1820.719061,1.820719061,2.214526231
2023,GA,Georgia,11029227,38800,201096,239896,782,,0,29777,4657,3584.0,3584,24633,148829,27634,351.7925599,0.3517925599,1823.300944,1.823300944,2.175093504
2021,GA,Georgia,10788029,37741,172761,210502,851,,0,28718,4577,3595.0,3595,21980,130062,20719,349.8414771,0.3498414771,1601.413938,1.601413938,1.951255415
2018,AZ,Arizona,7158024,34053,192730,226783,383,,0,23556,6509,3605.0,3605,31787,141789,19154,475.73185,0.47573185,2692.502847,2.692502847,3.168234697
2018,WA,Washington,7523869,23719,223256,246975,236,,0,14316,5557,3610.0,3610,40434,154941,27881,315.2500396,0.3152500396,2967.303126,2.967303126,3.282553165
2017,AZ,Arizona,7048876,35647,204999,240646,422,,0,24163,7440,3622.0,3622,37722,148251,19026,505.7118326,0.5057118326,2908.250904,2.908250904,3.413962737
2016,CO,Colorado,5530105,19030,152146,171176,189,2680.0,2680,11681,3525,3635.0,3635,23825,108680,19641,344.1164318,0.3441164318,2751.231667,2.751231667,3.095348099
2019,AZ,Arizona,7291843,32603,177628,210231,397,,0,22251,6305,3650.0,3650,29170,130427,18031,447.1160446,0.4471160446,2435.982234,2.435982234,2.883098278
2020,CO,Colorado,5807719,24570,164582,189152,294,,0,16660,3964,3652.0,3652,23246,110884,30452,423.0576583,0.4230576583,2833.849227,2.833849227,3.256906885
2013,PA,Pennsylvania,12781296,42825,263176,306001,611,2728.0,2728,23680,14739,3795.0,3795,52000,197410,13766,335.0599188,0.3350599188,2059.071318,2.059071318,2.394131237
2022,CO,Colorado,5839926,29221,185350,214571,372,,0,20680,4347,3822.0,3822,23289,115863,46198,500.3659293,0.5003659293,3173.841586,3.173841586,3.674207516
2014,PA,Pennsylvania,12793767,40298,246982,287280,610,2785.0,2785,22304,13545,3839.0,3839,45718,188211,13053,314.9815062,0.3149815062,1930.486932,1.930486932,2.245468438
2017,CO,Colorado,5615902,20901,152032,172933,222,,0,12790,3868,4021.0,4021,22618,107470,21944,372.1752979,0.3721752979,2707.169748,2.707169748,3.079345046
2022,PA,Pennsylvania,12972008,37258,195015,232273,1055,,0,23169,8988,4046.0,4046,19679,153922,21414,287.2184476,0.2872184476,1503.352449,1.503352449,1.790570897
2019,CO,Colorado,5758486,22149,150564,172713,229,,0,14117,3716,4087.0,4087,20266,108575,21723,384.6323495,0.3846323495,2614.645586,2.614645586,2.999277935
2022,GA,Georgia,10912876,40513,186463,226976,913,,0,30622,4832,4146.0,4146,23972,139677,22814,371.2403586,0.3712403586,1708.651322,1.708651322,2.07989168
2017,PA,Pennsylvania,12790447,40030,210316,250346,742,,0,23295,11777,4216.0,4216,31925,165434,12957,312.9679518,0.3129679518,1644.320953,1.644320953,1.957288905
2020,PA,Pennsylvania,12783254,49793,210167,259960,1009,,0,33828,10728,4228.0,4228,31774,162919,15474,389.5174108,0.3895174108,1644.080607,1.644080607,2.033598018
2021,CO,Colorado,5811297,27916,182850,210766,360,,0,18942,4328,4286.0,4286,24429,117067,41354,480.3746909,0.4803746909,3146.457667,3.146457667,3.626832358
2015,PA,Pennsylvania,12791904,40348,231941,272289,665,3105.0,3105,22419,12965,4299.0,4299,39573,180236,12132,315.418252,0.315418252,1813.185903,1.813185903,2.128604155
2021,PA,Pennsylvania,13012059,36664,162165,198829,1087,,0,23061,8207,4309.0,4309,18494,126373,17298,281.7693956,0.2817693956,1246.26702,1.24626702,1.528036416
2018,CO,Colorado,5691287,22851,154292,177143,215,,0,14527,3781,4328.0,4328,21757,110518,22017,401.5084813,0.4015084813,2711.021251,2.711021251,3.112529732
2014,IL,Illinois,12882189,47775,269647,317422,690,3182.0,3182,27485,15271,4329.0,4329,50759,201003,17885,370.860884,0.370860884,2093.176866,2.093176866,2.46403775
2019,PA,Pennsylvania,12798883,39160,179670,218830,676,,0,24390,9749,4345.0,4345,23324,143937,12409,305.9642002,0.3059642002,1403.794378,1.403794378,1.709758578
2013,OH,Ohio,11572005,33722,338414,372136,478,3594.0,3594,14370,14483,4391.0,4391,91090,227799,19525,291.4101748,0.2914101748,2924.419753,2.924419753,3.215829927
2016,PA,Pennsylvania,12787085,40389,222394,262783,674,3250.0,3250,22942,12314,4459.0,4459,35178,174147,13069,315.857758,0.315857758,1739.207959,1.739207959,2.055065717
